FAN_WORK_FILENAME,FAN_WORK_WORD_INDEX,FAN_WORK_WORD,FAN_WORK_ORTH_ID,ORIGINAL_SCRIPT_WORD_INDEX,ORIGINAL_SCRIPT_WORD,ORIGINAL_SCRIPT_ORTH_ID,ORIGINAL_SCRIPT_CHARACTER,ORIGINAL_SCRIPT_SCENE,BEST_MATCH_DISTANCE,BEST_LEVENSHTEIN_DISTANCE,BEST_COMBINED_DISTANCE
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,292,in,3002984154512732771,2750,in,3002984154512732771,051c_staceys_ex_best_friend_ch2.txt,1,-6.661338147750939e-16,8,-5.329070518200751e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,293,Claudia,10053667714843189622,2751,claudia,16748671315502336913,051c_staceys_ex_best_friend_ch2.txt,1,-6.661338147750939e-16,8,-5.329070518200751e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,294,'s,16428057658620181782,2752,'s,16428057658620181782,051c_staceys_ex_best_friend_ch2.txt,1,-6.661338147750939e-16,8,-5.329070518200751e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,295,director,269131395021514181,2753,director,269131395021514181,051c_staceys_ex_best_friend_ch2.txt,1,-6.661338147750939e-16,8,-5.329070518200751e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,296,'s,16428057658620181782,2754,'s,16428057658620181782,051c_staceys_ex_best_friend_ch2.txt,1,-6.661338147750939e-16,8,-5.329070518200751e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,297,chair,13310216124885990241,2755,chair,13310216124885990241,051c_staceys_ex_best_friend_ch2.txt,1,-6.661338147750939e-16,8,-5.329070518200751e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,298,with,12510949447758279278,2756,.,12646065887601541794,051c_staceys_ex_best_friend_ch2.txt,1,0.06965978512128534,12,0.8359174214554241
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,366,First,16629723108568963832,1883,me,18197037023634208128,051c_staceys_ex_best_friend_ch2.txt,1,0.08644121466244348,13,1.1237357906117653
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,367,I,4690420944186131903,1884,i,5097672513440128799,051c_staceys_ex_best_friend_ch2.txt,1,0.08644121466244348,13,1.1237357906117653
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,368,'ll,5816706412157836887,1885,'ll,5816706412157836887,051c_staceys_ex_best_friend_ch2.txt,1,0.08644121466244348,13,1.1237357906117653
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,369,tell,63172552626595070,1886,tell,63172552626595070,051c_staceys_ex_best_friend_ch2.txt,1,0.08644121466244348,13,1.1237357906117653
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,370,you,7624161793554793053,1887,you,7624161793554793053,051c_staceys_ex_best_friend_ch2.txt,1,0.08644121466244348,13,1.1237357906117653
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,371,about,942632335873952620,1888,about,942632335873952620,051c_staceys_ex_best_friend_ch2.txt,1,0.08644121466244348,13,1.1237357906117653
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,440,anymore,18185443378917019464,2445,well,4525988469032889948,051c_staceys_ex_best_friend_ch2.txt,1,0.05973232758393454,19,1.1349142240947563
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,441,.,12646065887601541794,2446,.,12646065887601541794,051c_staceys_ex_best_friend_ch2.txt,1,0.05973232758393454,19,1.1349142240947563
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,442,Jessi,6612549842064794033,2447,jessi,3641485514816016793,051c_staceys_ex_best_friend_ch2.txt,1,0.05973232758393454,19,1.1349142240947563
