FAN_WORK_FILENAME,FAN_WORK_WORD_INDEX,FAN_WORK_WORD,FAN_WORK_ORTH_ID,ORIGINAL_SCRIPT_WORD_INDEX,ORIGINAL_SCRIPT_WORD,ORIGINAL_SCRIPT_ORTH_ID,ORIGINAL_SCRIPT_CHARACTER,ORIGINAL_SCRIPT_SCENE,BEST_MATCH_DISTANCE,BEST_LEVENSHTEIN_DISTANCE,BEST_COMBINED_DISTANCE
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1419,and,2283656566040971221,163,is,3411606890003347522,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.06347039896293982,13,0.8251151865182177
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1420,the,7425985699627899538,164,the,7425985699627899538,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.06701728513173766,12,0.8042074215808519
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1421,president,13696383780240996584,165,president,13696383780240996584,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.06701728513173766,12,0.8042074215808519
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1422,of,886050111519832510,166,of,886050111519832510,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.06701728513173766,12,0.8042074215808519
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1423,the,7425985699627899538,167,the,7425985699627899538,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.06701728513173766,12,0.8042074215808519
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1424,BSC,18039795961883216030,168,bsc,15548191259063939365,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.06701728513173766,12,0.8042074215808519
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1425,.,12646065887601541794,169,and,2283656566040971221,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.06701728513173766,12,0.8042074215808519
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2333,.,12646065887601541794,135,.,12646065887601541794,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0,8,0.0
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2334,"""",15884554869126768810,136,"""",15884554869126768810,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-4.440892098500626e-16,8,-3.552713678800501e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2335,It,7859011591137717335,137,it,10239237003504588839,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-4.440892098500626e-16,8,-3.552713678800501e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2336,'s,16428057658620181782,138,'s,16428057658620181782,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-4.440892098500626e-16,8,-3.552713678800501e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2337,time,8885804376230376864,139,time,8885804376230376864,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-4.440892098500626e-16,8,-3.552713678800501e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2338,for,16037325823156266367,140,for,16037325823156266367,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-4.440892098500626e-16,8,-3.552713678800501e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2339,the,7425985699627899538,141,the,7425985699627899538,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-4.440892098500626e-16,8,-3.552713678800501e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2342,"""",15884554869126768810,1891,"""",15884554869126768810,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0,8,0.0
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2343,she,6740321247510922449,1892,she,6740321247510922449,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0,8,0.0
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2344,said,17573686707662795042,1893,said,17573686707662795042,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0,8,0.0
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2345,.,12646065887601541794,1894,.,12646065887601541794,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0,8,0.0
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2346,"""",15884554869126768810,1895,"""",15884554869126768810,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0,8,0.0
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2347,I,4690420944186131903,1896,i,5097672513440128799,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0,8,0.0
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2348,'ll,5816706412157836887,1897,'d,11195369525898364697,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.02707575596491285,10,0.2707575596491285
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,159,of,886050111519832510,750,of,886050111519832510,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.04593647105941934,11,0.5053011816536127
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,160,the,7425985699627899538,751,the,7425985699627899538,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.04593647105941934,11,0.5053011816536127
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,161,club,167118723697882553,752,club,167118723697882553,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.04593647105941934,11,0.5053011816536127
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,162,.,12646065887601541794,1284,.,12646065887601541794,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.01843008921319167,11,0.20273098134510836
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,163,I,4690420944186131903,1285,i,5097672513440128799,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.01843008921319167,11,0.20273098134510836
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,164,'ll,5816706412157836887,1286,'ll,5816706412157836887,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.01843008921319167,11,0.20273098134510836
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,165,tell,63172552626595070,1287,tell,63172552626595070,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.01843008921319167,11,0.20273098134510836
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,166,you,7624161793554793053,1288,you,7624161793554793053,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.01843008921319167,11,0.20273098134510836
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,167,how,16331095434822636218,1289,what,5865838185239622912,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.01843008921319167,11,0.20273098134510836
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,168,he,1655312771067108281,1290,she,6740321247510922449,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,0.0616515143978591,12,0.7398181727743092
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,534,and,2283656566040971221,2167,and,2283656566040971221,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,535,a,11901859001352538922,2168,a,11901859001352538922,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-2.220446049250313e-16,9,-1.9984014443252818e-15
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,536,baby,11006452741498633892,2169,baby,11006452741498633892,m11c_claudia_and_the_mystery_at_the_museum_ch2.txt,1,-2.220446049250313e-16,9,-1.9984014443252818e-15
