FAN_WORK_FILENAME,FAN_WORK_WORD_INDEX,FAN_WORK_WORD,FAN_WORK_ORTH_ID,ORIGINAL_SCRIPT_WORD_INDEX,ORIGINAL_SCRIPT_WORD,ORIGINAL_SCRIPT_ORTH_ID,ORIGINAL_SCRIPT_CHARACTER,ORIGINAL_SCRIPT_SCENE,BEST_MATCH_DISTANCE,BEST_LEVENSHTEIN_DISTANCE,BEST_COMBINED_DISTANCE
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,515,.,12646065887601541794,1263,.,12646065887601541794,m15c_kristy_and_the_vampires_ch2.txt,1,0.07541021697272743,13,0.9803328206454566
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,516,"""",15884554869126768810,1264,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,0.07541021697272743,13,0.9803328206454566
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,517,Ohhh,871912542008833667,1265,yess,11965568882792344561,m15c_kristy_and_the_vampires_ch2.txt,1,0.07541021697272743,13,0.9803328206454566
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,518,.,12646065887601541794,1266,!,17494803046312582752,m15c_kristy_and_the_vampires_ch2.txt,1,0.07541021697272743,13,0.9803328206454566
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,519,"""",15884554869126768810,1267,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,0.07541021697272743,13,0.9803328206454566
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,520,I,4690420944186131903,1268,i,5097672513440128799,m15c_kristy_and_the_vampires_ch2.txt,1,0.07541021697272743,13,0.9803328206454566
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,780,!,17494803046312582752,779,!,17494803046312582752,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,781,"""",15884554869126768810,780,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,782,I,4690420944186131903,781,i,5097672513440128799,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,783,said,17573686707662795042,782,said,17573686707662795042,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,784,.,12646065887601541794,783,.,12646065887601541794,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,785,"""",15884554869126768810,784,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,786,He,1692983299745037067,785,how,16331095434822636218,m15c_kristy_and_the_vampires_ch2.txt,1,0.06449760061976728,10,0.6449760061976728
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,851,!,17494803046312582752,779,!,17494803046312582752,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,852,"""",15884554869126768810,780,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,853,I,4690420944186131903,781,i,5097672513440128799,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,854,said,17573686707662795042,782,said,17573686707662795042,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,855,.,12646065887601541794,783,.,12646065887601541794,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,856,"""",15884554869126768810,784,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,-2.220446049250313e-16,8,-1.7763568394002505e-15
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,857,All,3199372179527662625,785,how,16331095434822636218,m15c_kristy_and_the_vampires_ch2.txt,1,0.05729460117977192,11,0.6302406129774911
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1139,"""",15884554869126768810,780,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,0.06758485051487895,9,0.6082636546339105
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1140,I,4690420944186131903,781,i,5097672513440128799,m15c_kristy_and_the_vampires_ch2.txt,1,0.06758485051487895,9,0.6082636546339105
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1141,said,17573686707662795042,782,said,17573686707662795042,m15c_kristy_and_the_vampires_ch2.txt,1,0.06758485051487895,9,0.6082636546339105
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1142,.,12646065887601541794,783,.,12646065887601541794,m15c_kristy_and_the_vampires_ch2.txt,1,0.06758485051487895,9,0.6082636546339105
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1143,"""",15884554869126768810,784,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,0.06758485051487895,9,0.6082636546339105
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1144,Who,4965177937666302486,785,how,16331095434822636218,m15c_kristy_and_the_vampires_ch2.txt,1,0.06758485051487895,9,0.6082636546339105
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2115,.,12646065887601541794,1335,.,12646065887601541794,m15c_kristy_and_the_vampires_ch2.txt,1,0.06210034777202955,11,0.6831038254923251
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2116,"""",15884554869126768810,1336,"""",15884554869126768810,m15c_kristy_and_the_vampires_ch2.txt,1,0.06210034777202955,11,0.6831038254923251
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2117,I,4690420944186131903,1337,i,5097672513440128799,m15c_kristy_and_the_vampires_ch2.txt,1,0.06210034777202955,11,0.6831038254923251
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2118,'d,11195369525898364697,1338,'d,11195369525898364697,m15c_kristy_and_the_vampires_ch2.txt,1,0.06210034777202955,11,0.6831038254923251
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2119,like,18194338103975822726,1339,hate,8706232279129489120,m15c_kristy_and_the_vampires_ch2.txt,1,0.06210034777202955,11,0.6831038254923251
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,2120,to,3791531372978436496,1340,to,3791531372978436496,m15c_kristy_and_the_vampires_ch2.txt,1,0.06210034777202955,11,0.6831038254923251
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,64,on,5640369432778651323,507,on,5640369432778651323,m15c_kristy_and_the_vampires_ch2.txt,1,0.06836982546016812,9,0.6153284291415131
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,65,the,7425985699627899538,508,the,7425985699627899538,m15c_kristy_and_the_vampires_ch2.txt,1,0.06825804353761,9,0.61432239183849
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,66,floor,3825921715910707007,509,floor,3825921715910707007,m15c_kristy_and_the_vampires_ch2.txt,1,0.06487149361046074,9,0.5838434424941467
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,67,next,5589923990388768802,510,next,5589923990388768802,m15c_kristy_and_the_vampires_ch2.txt,1,0.06487149361046074,9,0.5838434424941467
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,68,to,3791531372978436496,511,to,3791531372978436496,m15c_kristy_and_the_vampires_ch2.txt,1,0.06487149361046074,9,0.5838434424941467
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,69,my,227504873216781231,512,her,4115755726172261197,m15c_kristy_and_the_vampires_ch2.txt,1,0.06487149361046074,9,0.5838434424941467
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,70,best,6250203919658647129,513,best,6250203919658647129,m15c_kristy_and_the_vampires_ch2.txt,1,0.06487149361046074,9,0.5838434424941467
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,71,friend,16302678419497547123,514,friend,16302678419497547123,m15c_kristy_and_the_vampires_ch2.txt,1,0.06487149361046074,9,0.5838434424941467
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,90,Schafer,12699213115740063096,503,jessi,3641485514816016793,m15c_kristy_and_the_vampires_ch2.txt,1,0.08188851824665289,14,1.1464392554531404
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,91,who,3876862883474502309,504,who,3876862883474502309,m15c_kristy_and_the_vampires_ch2.txt,1,0.08188851824665289,14,1.1464392554531404
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,92,was,9921686513378912864,505,was,9921686513378912864,m15c_kristy_and_the_vampires_ch2.txt,1,0.08188851824665289,14,1.1464392554531404
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,93,sitting,12382101295562943896,506,sitting,12382101295562943896,m15c_kristy_and_the_vampires_ch2.txt,1,0.08188851824665289,14,1.1464392554531404
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,94,on,5640369432778651323,507,on,5640369432778651323,m15c_kristy_and_the_vampires_ch2.txt,1,0.08188851824665289,14,1.1464392554531404
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,95,the,7425985699627899538,508,the,7425985699627899538,m15c_kristy_and_the_vampires_ch2.txt,1,0.08188851824665289,14,1.1464392554531404
fanworks/059c_mallory_hates_boys_and_gym_ch2-clean.txt,1020,because,16950148841647037698,2476,that,4380130941430378203,m15c_kristy_and_the_vampires_ch2.txt,1,0.07114264619324828,17,1.2094249852852208
