FAN_WORK_FILENAME,FAN_WORK_WORD_INDEX,FAN_WORK_WORD,FAN_WORK_ORTH_ID,ORIGINAL_SCRIPT_WORD_INDEX,ORIGINAL_SCRIPT_WORD,ORIGINAL_SCRIPT_ORTH_ID,ORIGINAL_SCRIPT_CHARACTER,ORIGINAL_SCRIPT_SCENE,BEST_MATCH_DISTANCE,BEST_LEVENSHTEIN_DISTANCE,BEST_COMBINED_DISTANCE
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,70,you,7624161793554793053,19,you,7624161793554793053,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.09675190762318786,12,1.1610228914782543
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,71,?,8205403955989537350,20,!,17494803046312582752,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.09675190762318786,12,1.1610228914782543
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,72,"""",15884554869126768810,21,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.09675190762318786,12,1.1610228914782543
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,73,I,4690420944186131903,22,i,5097672513440128799,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.09675190762318786,12,1.1610228914782543
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,74,said,17573686707662795042,23,said,17573686707662795042,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.09675190762318786,12,1.1610228914782543
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,75,out,1696981056005371314,24,all,13409319323822384369,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.09675190762318786,12,1.1610228914782543
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,780,!,17494803046312582752,3268,today,11042482332948150395,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,781,"""",15884554869126768810,3269,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,782,I,4690420944186131903,3270,i,5097672513440128799,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,783,said,17573686707662795042,3271,said,17573686707662795042,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,784,.,12646065887601541794,3272,.,12646065887601541794,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,785,"""",15884554869126768810,3273,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,786,He,1692983299745037067,4062,seriously,6593976590948586841,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.07010392658355002,15,1.0515588987532505
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,851,!,17494803046312582752,3268,today,11042482332948150395,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,852,"""",15884554869126768810,3269,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,853,I,4690420944186131903,3270,i,5097672513440128799,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,854,said,17573686707662795042,3271,said,17573686707662795042,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,855,.,12646065887601541794,3272,.,12646065887601541794,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,856,"""",15884554869126768810,3273,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08200864528471385,11,0.9020950981318524
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,857,All,3199372179527662625,4062,seriously,6593976590948586841,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.07459747815336282,15,1.1189621723004421
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1034,?,8205403955989537350,3377,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08811917540153724,9,0.7930725786138352
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1035,Just,1627781620377393522,3378,just,7148522813498185515,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.07036652547121336,11,0.774031780183347
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1036,then,2630753287402592467,3379,then,2630753287402592467,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.06454970536784521,11,0.7100467590462973
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1037,the,7425985699627899538,3380,the,7425985699627899538,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.06454970536784521,11,0.7100467590462973
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1038,phone,15861065479537671914,3381,phone,15861065479537671914,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.06454970536784521,11,0.7100467590462973
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1039,rang,2222581949098141722,3382,rang,2222581949098141722,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.06454970536784521,11,0.7100467590462973
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1040,and,2283656566040971221,3383,.,12646065887601541794,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.06454970536784521,11,0.7100467590462973
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1041,I,4690420944186131903,3384,i,5097672513440128799,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.06454970536784521,11,0.7100467590462973
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1139,"""",15884554869126768810,4057,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0755305056573582,15,1.1329575848603728
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1140,I,4690420944186131903,4058,i,5097672513440128799,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0755305056573582,15,1.1329575848603728
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1141,said,17573686707662795042,4059,said,17573686707662795042,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0755305056573582,15,1.1329575848603728
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1142,.,12646065887601541794,4060,.,12646065887601541794,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0755305056573582,15,1.1329575848603728
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1143,"""",15884554869126768810,4061,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0755305056573582,15,1.1329575848603728
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1144,Who,4965177937666302486,4062,seriously,6593976590948586841,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0755305056573582,15,1.1329575848603728
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1259,interested,207255285173834361,3902,in,3002984154512732771,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.08917402700957655,16,1.4267844321532248
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1260,"""",15884554869126768810,3903,"""",15884554869126768810,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0933639427791102,14,1.3070951989075428
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1261,I,4690420944186131903,3904,i,5097672513440128799,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0933639427791102,14,1.3070951989075428
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1262,said,17573686707662795042,3905,said,17573686707662795042,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0933639427791102,14,1.3070951989075428
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1263,.,12646065887601541794,3906,.,12646065887601541794,m30c_kristy_and_the_mystery_train_ch2.txt,1,0.0933639427791102,14,1.3070951989075428
