FAN_WORK_FILENAME,FAN_WORK_WORD_INDEX,FAN_WORK_WORD,FAN_WORK_ORTH_ID,ORIGINAL_SCRIPT_WORD_INDEX,ORIGINAL_SCRIPT_WORD,ORIGINAL_SCRIPT_ORTH_ID,ORIGINAL_SCRIPT_CHARACTER,ORIGINAL_SCRIPT_SCENE,BEST_MATCH_DISTANCE,BEST_LEVENSHTEIN_DISTANCE,BEST_COMBINED_DISTANCE
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,781,"""",15884554869126768810,58,"""",15884554869126768810,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09857294091584878,10,0.9857294091584878
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,782,I,4690420944186131903,59,i,5097672513440128799,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09857294091584878,10,0.9857294091584878
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,783,said,17573686707662795042,60,said,17573686707662795042,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09857294091584878,10,0.9857294091584878
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,784,.,12646065887601541794,61,.,12646065887601541794,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09857294091584878,10,0.9857294091584878
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,785,"""",15884554869126768810,62,"""",15884554869126768810,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09857294091584878,10,0.9857294091584878
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,786,He,1692983299745037067,63,i,5097672513440128799,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09857294091584878,10,0.9857294091584878
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,852,"""",15884554869126768810,58,"""",15884554869126768810,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09825660948868709,11,1.0808227043755578
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,853,I,4690420944186131903,59,i,5097672513440128799,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09825660948868709,11,1.0808227043755578
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,854,said,17573686707662795042,60,said,17573686707662795042,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09825660948868709,11,1.0808227043755578
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,855,.,12646065887601541794,61,.,12646065887601541794,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09825660948868709,11,1.0808227043755578
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,856,"""",15884554869126768810,62,"""",15884554869126768810,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09825660948868709,11,1.0808227043755578
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,857,All,3199372179527662625,63,i,5097672513440128799,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09825660948868709,11,1.0808227043755578
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1259,interested,207255285173834361,57,fine,16884455833306854589,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09453286702349972,15,1.4179930053524958
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1260,"""",15884554869126768810,58,"""",15884554869126768810,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09453286702349972,15,1.4179930053524958
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1261,I,4690420944186131903,59,i,5097672513440128799,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09453286702349972,15,1.4179930053524958
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1262,said,17573686707662795042,60,said,17573686707662795042,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09453286702349972,15,1.4179930053524958
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1263,.,12646065887601541794,61,.,12646065887601541794,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09453286702349972,15,1.4179930053524958
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1264,"""",15884554869126768810,62,"""",15884554869126768810,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.09453286702349972,15,1.4179930053524958
fanworks/m28c_abby_and_the_mystery_baby_ch2-clean.txt,1419,and,2283656566040971221,180,is,3411606890003347522,m13c_mary_anne_and_the_library_mystery_ch2.txt,1,0.06347039896293982,13,0.8251151865182177
